COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,INVOICE_REF,INVOICE_DT,INVOICE_CATEGORY,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,INVOICE_TYPE,LINKED_INVOICE,NUM_LINE,NOTE,GROSS_AMT_USD,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT_INR,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,MODIFY_BY,MODIFY_DT,OTHER_INV_STR,AMT_WORD,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,TCS_TDS,TDS_AMT,TDS_STRUCT_CD,TDS_EFF_DT,TCS_AMT,TCS_STRUCT_CD,TCS_EFF_DT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_EXCHNG_RATE,TCS_CERT_FLAG,ALLOC_QTY,SUB_INV_TYPE
Gail,1-1-1601-412L24-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109021006,UPG2A24109021006,31/01/2025 00:00:00,S,8,28/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 28/01/2025 to 31/01/2025,null,null,null,null,1,4270800.0,IGST 12%,null,null,null,null,null,null,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,85416,62,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,40000.0,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109012607,UPG2A24109012607,31/10/2024 00:00:00,S,2,16/10/2024 00:00:00,31/10/2024 00:00:00,06/11/2024 00:00:00,IC,null,1,Party generated invoice submitted due to technical issue in imbalance calculation ,null,null,null,null,1,1399.99,IGST 12%,null,null,null,null,null,null,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,TDS,28,62,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,26.222,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109013579,UPG2A24109013579,15/11/2024 00:00:00,S,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/2024 00:00:00,IC,null,1,Party generated invoice submitted due to technical issue in imbalance calculation. ,null,null,null,null,1,42.07,IGST 12%,null,null,null,null,null,null,null,Y,6,19/11/2024 00:00:00,Y,6,19/11/2024 00:00:00,A,46,20/11/2024 00:00:00,219,18/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/11/2024 00:00:00,TDS,.84,62,01/04/2023 00:00:00,null,null,null,Y,201,20/11/2024 00:00:00,null,null,0.788,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020468,UPG2A24109020468,31/01/2025 00:00:00,S,8,29/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Part generated invoice submitted- due to technical error in NHV/GHV calculation ,null,null,null,null,1,240232.5,IGST 12%,null,null,null,null,null,null,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,4804.65,62,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,2250.0,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109000073,UPG2A24109000073,15/04/2024 00:00:00,S,1,01/04/2024 00:00:00,15/04/2024 00:00:00,20/04/2024 00:00:00,IC,null,1,FMS Imbalance calculation module not working. Already Escalated to BIPL. PG invoice generated. ,null,null,null,null,1,5301.84,IGST 12%,null,null,null,null,null,null,null,Y,6,18/04/2024 00:00:00,Y,6,18/04/2024 00:00:00,A,46,22/04/2024 00:00:00,113,18/04/2024 00:00:00,2024-2025,null,null,null,null,O,113,18/04/2024 00:00:00,TDS,106.04,62,01/04/2023 00:00:00,null,null,null,Y,201,24/04/2024 00:00:00,null,null,265.092,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109000303,UPG2A24109000303,15/04/2024 00:00:00,S,1,01/04/2024 00:00:00,15/04/2024 00:00:00,20/04/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/04/2024 to 15/04/2024,null,null,null,null,1,1828522.72,IGST 12%,null,null,null,null,null,null,null,Y,6,18/04/2024 00:00:00,Y,6,18/04/2024 00:00:00,A,46,22/04/2024 00:00:00,113,18/04/2024 00:00:00,2024-2025,null,null,null,null,O,113,18/04/2024 00:00:00,TDS,36570.45,62,01/04/2023 00:00:00,null,null,null,Y,201,24/04/2024 00:00:00,null,null,45713.07,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109004236,UPG2A24109004236,30/06/2024 00:00:00,S,2,16/06/2024 00:00:00,30/06/2024 00:00:00,05/07/2024 00:00:00,IC,null,1,Party generated remittance due to system issue,null,null,null,null,1,4654.98,IGST 12%,null,null,null,null,null,null,null,Y,6,03/07/2024 00:00:00,Y,6,03/07/2024 00:00:00,A,46,03/07/2024 00:00:00,219,03/07/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/07/2024 00:00:00,TDS,93.1,62,01/04/2023 00:00:00,null,null,null,Y,201,03/07/2024 00:00:00,null,null,232.749,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109004237,UPG2A24109004237,30/06/2024 00:00:00,S,2,16/06/2024 00:00:00,30/06/2024 00:00:00,05/07/2024 00:00:00,IC,null,1,Party Generated remittance due to system issue,null,null,null,null,1,4331.08,IGST 12%,null,null,null,null,null,null,null,Y,6,03/07/2024 00:00:00,Y,6,03/07/2024 00:00:00,A,46,03/07/2024 00:00:00,219,03/07/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/07/2024 00:00:00,TDS,86.62,62,01/04/2023 00:00:00,null,null,null,Y,201,03/07/2024 00:00:00,null,null,216.554,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109004636,UPG2A24109004636,15/06/2024 00:00:00,S,1,01/06/2024 00:00:00,15/06/2024 00:00:00,08/07/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/06/2024 to 15/06/2024,null,null,null,null,1,71.32,IGST 12%,null,null,null,null,null,null,null,Y,6,04/07/2024 00:00:00,Y,6,04/07/2024 00:00:00,A,46,19/07/2024 00:00:00,219,04/07/2024 00:00:00,2024-2025,null,null,null,null,O,219,04/07/2024 00:00:00,TDS,1.43,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,3.566,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109004846,UPG2A24109004846,15/07/2024 00:00:00,S,1,01/07/2024 00:00:00,15/07/2024 00:00:00,20/07/2024 00:00:00,IC,null,1,Due to system issue- partly invoice garneted and submitted ,null,null,null,null,1,8583.2,IGST 12%,null,null,null,null,null,null,null,Y,6,17/07/2024 00:00:00,Y,6,17/07/2024 00:00:00,A,46,19/07/2024 00:00:00,219,17/07/2024 00:00:00,2024-2025,null,null,null,null,O,219,17/07/2024 00:00:00,TDS,171.66,62,01/04/2023 00:00:00,null,null,null,Y,201,24/07/2024 00:00:00,null,null,408.335,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109004847,UPG2A24109004847,15/07/2024 00:00:00,S,1,01/07/2024 00:00:00,15/07/2024 00:00:00,20/07/2024 00:00:00,IC,null,2,Due to system issue- partly invoice generated & submitted,null,null,null,null,1,23786.08,IGST 12%,null,null,null,null,null,null,null,Y,6,17/07/2024 00:00:00,Y,6,17/07/2024 00:00:00,A,46,19/07/2024 00:00:00,219,17/07/2024 00:00:00,2024-2025,null,null,null,null,O,219,17/07/2024 00:00:00,TDS,475.72,62,01/04/2023 00:00:00,null,null,null,Y,201,24/07/2024 00:00:00,null,null,1330.272,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109005726,UPG2A24109005726,31/07/2024 00:00:00,S,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/2024 00:00:00,IC,null,2,Due to system issue- Party generated invoice for Imbalance ,null,null,null,null,1,4827.12,IGST 12%,null,null,null,null,null,null,null,Y,6,02/08/2024 00:00:00,Y,6,02/08/2024 00:00:00,A,46,05/08/2024 00:00:00,219,02/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/08/2024 00:00:00,TDS,96.54,62,01/04/2023 00:00:00,null,null,null,Y,201,05/08/2024 00:00:00,null,null,229.644,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109005742,UPG2A24109005742,31/07/2024 00:00:00,S,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/07/2024 to 31/07/2024,null,null,null,null,1,442959.85,IGST 12%,null,null,null,null,null,null,null,Y,6,02/08/2024 00:00:00,Y,6,02/08/2024 00:00:00,A,46,05/08/2024 00:00:00,219,02/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/08/2024 00:00:00,TDS,8859.2,62,01/04/2023 00:00:00,null,null,null,Y,201,05/08/2024 00:00:00,null,null,10536.63,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109007220,UPG2A24109007220,15/08/2024 00:00:00,S,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,IC,null,1,Due to system issue- Party generated invoice submitted ,null,null,null,null,1,4014.95,IGST 12%,null,null,null,null,null,null,null,Y,6,20/08/2024 00:00:00,Y,6,20/08/2024 00:00:00,A,46,21/08/2024 00:00:00,219,19/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,19/08/2024 00:00:00,TDS,80.3,62,01/04/2023 00:00:00,null,null,null,Y,201,22/08/2024 00:00:00,null,null,191.006,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109007221,UPG2A24109007221,15/08/2024 00:00:00,S,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,IC,null,2,Due to system issue- Party generated invoice submitted,null,null,null,null,1,34884.86,IGST 12%,null,null,null,null,null,null,null,Y,6,20/08/2024 00:00:00,Y,6,20/08/2024 00:00:00,A,46,21/08/2024 00:00:00,219,19/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,19/08/2024 00:00:00,TDS,697.7,62,01/04/2023 00:00:00,null,null,null,Y,201,22/08/2024 00:00:00,null,null,1659.603,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008171,UPG2A24109008171,31/08/2024 00:00:00,S,2,16/08/2024 00:00:00,31/08/2024 00:00:00,06/09/2024 00:00:00,IC,null,1,Party generated invoice submitted- due to system issue.,null,null,null,null,1,5975.65,IGST 12%,null,null,null,null,null,null,null,Y,6,03/09/2024 00:00:00,Y,6,03/09/2024 00:00:00,A,46,04/09/2024 00:00:00,219,03/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/09/2024 00:00:00,TDS,119.51,62,01/04/2023 00:00:00,null,null,null,Y,201,04/09/2024 00:00:00,null,null,284.284,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008172,UPG2A24109008172,31/08/2024 00:00:00,S,2,16/08/2024 00:00:00,31/08/2024 00:00:00,06/09/2024 00:00:00,IC,null,2,Paty generated invoice submitted due to system issue. ,null,null,null,null,1,24243.809999999998,IGST 12%,null,null,null,null,null,null,null,Y,6,03/09/2024 00:00:00,Y,6,03/09/2024 00:00:00,A,46,04/09/2024 00:00:00,219,03/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/09/2024 00:00:00,TDS,484.88,62,01/04/2023 00:00:00,null,null,null,Y,201,04/09/2024 00:00:00,null,null,1153.3690000000001,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008766,UPG2A24109008766,15/09/2024 00:00:00,S,1,01/09/2024 00:00:00,15/09/2024 00:00:00,21/09/2024 00:00:00,IC,null,2,Due to system issue with imbalance calculation- party generated invoice submitted.,null,null,null,null,1,9148.6,IGST 12%,null,null,null,null,null,null,null,Y,6,18/09/2024 00:00:00,Y,6,18/09/2024 00:00:00,A,46,19/09/2024 00:00:00,219,18/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/09/2024 00:00:00,TDS,182.97,62,01/04/2023 00:00:00,null,null,null,Y,201,20/09/2024 00:00:00,null,null,435.23299999999995,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008767,UPG2A24109008767,15/09/2024 00:00:00,S,1,01/09/2024 00:00:00,15/09/2024 00:00:00,21/09/2024 00:00:00,IC,null,1,Due to system issue in UnAut overrun calculation- party generated invoice submitted.,null,null,null,null,1,3872.54,IGST 12%,null,null,null,null,null,null,null,Y,6,18/09/2024 00:00:00,Y,6,18/09/2024 00:00:00,A,46,19/09/2024 00:00:00,219,18/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/09/2024 00:00:00,TDS,77.45,62,01/04/2023 00:00:00,null,null,null,Y,201,20/09/2024 00:00:00,null,null,184.231,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109011730,UPG2A24109011730,31/10/2024 00:00:00,S,8,16/10/2024 00:00:00,23/10/2024 00:00:00,06/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/10/2024 to 23/10/2024,null,null,null,null,1,142936.0,IGST 12%,null,null,null,null,null,null,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,TDS,2858.72,62,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,3400.0,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109011732,UPG2A24109011732,31/10/2024 00:00:00,S,8,24/10/2024 00:00:00,31/10/2024 00:00:00,06/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 24/10/2024 to 31/10/2024,null,null,null,null,1,142936.0,IGST 12%,null,null,null,null,null,null,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,TDS,2858.72,62,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,3400.0,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109013648,UPG2A24109013648,15/11/2024 00:00:00,S,8,01/11/2024 00:00:00,08/11/2024 00:00:00,21/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/11/2024 to 08/11/2024,null,null,null,null,1,1168749.56,IGST 12%,null,null,null,null,null,null,null,Y,6,19/11/2024 00:00:00,Y,6,19/11/2024 00:00:00,A,46,20/11/2024 00:00:00,219,18/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/11/2024 00:00:00,TDS,23374.99,62,01/04/2023 00:00:00,null,null,null,Y,201,20/11/2024 00:00:00,null,null,27800.89,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109013650,UPG2A24109013650,15/11/2024 00:00:00,S,8,09/11/2024 00:00:00,15/11/2024 00:00:00,21/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 09/11/2024 to 15/11/2024,null,null,null,null,1,1018654.25,IGST 12%,null,null,null,null,null,null,null,Y,6,19/11/2024 00:00:00,Y,6,19/11/2024 00:00:00,A,46,20/11/2024 00:00:00,219,18/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/11/2024 00:00:00,TDS,20373.09,62,01/04/2023 00:00:00,null,null,null,Y,201,20/11/2024 00:00:00,null,null,24230.6,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014700,UPG2A24109014700,30/11/2024 00:00:00,S,8,24/11/2024 00:00:00,30/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 24/11/2024 to 30/11/2024,null,null,null,null,1,461599.2,IGST 12%,null,null,null,null,null,null,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,02/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/12/2024 00:00:00,TDS,9231.98,62,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,10980.0,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109015922,UPG2A24109015922,15/12/2024 00:00:00,S,8,01/12/2024 00:00:00,07/12/2024 00:00:00,20/12/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/12/2024 to 07/12/2024,null,null,null,null,1,129483.2,IGST 12%,null,null,null,null,null,null,null,Y,6,17/12/2024 00:00:00,Y,6,17/12/2024 00:00:00,A,46,18/12/2024 00:00:00,219,17/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,17/12/2024 00:00:00,TDS,2589.66,62,01/04/2023 00:00:00,null,null,null,Y,164,18/12/2024 00:00:00,null,null,3080.0,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109015929,UPG2A24109015929,15/12/2024 00:00:00,S,8,08/12/2024 00:00:00,15/12/2024 00:00:00,20/12/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 08/12/2024 to 15/12/2024,null,null,null,null,1,127801.6,IGST 12%,null,null,null,null,null,null,null,Y,6,17/12/2024 00:00:00,Y,6,17/12/2024 00:00:00,A,46,18/12/2024 00:00:00,219,17/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,17/12/2024 00:00:00,TDS,2556.03,62,01/04/2023 00:00:00,null,null,null,Y,164,18/12/2024 00:00:00,null,null,3040.0,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109017273,UPG2A24109017273,24/12/2024 00:00:00,S,8,16/12/2024 00:00:00,24/12/2024 00:00:00,06/01/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/12/2024 to 24/12/2024,null,null,null,null,1,227016.0,IGST 12%,null,null,null,null,null,null,null,Y,6,03/01/2025 00:00:00,Y,6,03/01/2025 00:00:00,A,46,06/01/2025 00:00:00,219,03/01/2025 00:00:00,2024-2025,null,null,null,null,O,219,03/01/2025 00:00:00,TDS,4540.32,62,01/04/2023 00:00:00,null,null,null,Y,164,06/01/2025 00:00:00,null,null,5400.0,null
Gail,1-1-1601-722L27-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109024315,UPG2A24109024315,15/03/2025 00:00:00,S,8,01/03/2025 00:00:00,06/03/2025 00:00:00,20/03/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/03/2025 to 06/03/2025,null,null,null,null,1,1261200.0,IGST 12%,null,null,null,null,null,null,null,Y,6,18/03/2025 00:00:00,Y,6,18/03/2025 00:00:00,A,46,19/03/2025 00:00:00,219,18/03/2025 00:00:00,2024-2025,null,null,null,null,O,219,18/03/2025 00:00:00,TDS,25224,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,3000.0,null
Gail,1-1-1601-722L27-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109024316,UPG2A24109024316,15/03/2025 00:00:00,S,8,07/03/2025 00:00:00,15/03/2025 00:00:00,20/03/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 07/03/2025 to 15/03/2025,null,null,null,null,1,175517.0,IGST 12%,null,null,null,null,null,null,null,Y,6,18/03/2025 00:00:00,Y,6,18/03/2025 00:00:00,A,46,19/03/2025 00:00:00,219,18/03/2025 00:00:00,2024-2025,null,null,null,null,O,219,18/03/2025 00:00:00,TDS,3510.34,62,01/04/2023 00:00:00,null,null,null,Y,201,25/03/2025 00:00:00,null,null,4175.0,null
Gail,1-1-1601-81L107-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109004307,UPG2A23109004307,26/06/2023 00:00:00,S,8,22/06/2023 00:00:00,26/06/2023 00:00:00,07/07/2023 00:00:00,TC,null,2,The system generated invoice qty is wrong due to a system bug. Correct qty PG generated.,null,null,null,null,1,1917269.99,IGST 12%,null,null,null,null,null,null,null,Y,153,04/07/2023 00:00:00,Y,153,04/07/2023 00:00:00,A,153,05/07/2023 00:00:00,113,04/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,04/07/2023 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,48600.0,null
Gail,1-1-1601-81L119-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109004914,UPG2A23109004914,07/07/2023 00:00:00,S,8,06/07/2023 00:00:00,07/07/2023 00:00:00,20/07/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 06/07/2023 to 07/07/2023,null,null,null,null,1,440000.0,IGST 12%,null,null,null,null,null,null,null,Y,6,18/07/2023 00:00:00,Y,6,18/07/2023 00:00:00,A,6,19/07/2023 00:00:00,113,17/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,17/07/2023 00:00:00,TDS,8800,62,01/04/2023 00:00:00,null,null,null,Y,128,21/07/2023 00:00:00,null,null,11000.0,null
Gail,1-1-1601-81L119-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109005786,UPG2A23109005786,31/07/2023 00:00:00,S,8,24/07/2023 00:00:00,30/07/2023 00:00:00,07/08/2023 00:00:00,TC,null,2,SOP charge not matching due to System issue.,null,null,null,null,1,1728000.0,IGST 12%,null,null,null,null,null,null,null,Y,6,03/08/2023 00:00:00,Y,6,03/08/2023 00:00:00,A,6,03/08/2023 00:00:00,113,03/08/2023 00:00:00,2023-2024,null,null,null,null,O,113,03/08/2023 00:00:00,TDS,34560,62,01/04/2023 00:00:00,null,null,null,Y,164,03/08/2023 00:00:00,null,null,43200.003,null
Gail,1-1-1601-81L124-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109012507,UPG2A23109012507,31/01/2024 00:00:00,S,8,28/12/2023 00:00:00,29/12/2023 00:00:00,05/01/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 28/12/2023 to 29/12/2023,null,null,null,null,1,157964.4,IGST 12%,null,null,null,null,null,null,null,Y,6,03/01/2024 00:00:00,Y,6,03/01/2024 00:00:00,A,6,04/01/2024 00:00:00,130,03/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,03/01/2024 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,3949.11,null
Gail,1-1-1601-81L124-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109012647,UPG2A23109012647,31/12/2023 00:00:00,S,8,28/12/2023 00:00:00,29/12/2023 00:00:00,05/01/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 28/12/2023 to 29/12/2023,null,null,null,null,1,117.66,IGST 12%,null,null,null,null,null,null,null,Y,6,03/01/2024 00:00:00,Y,6,03/01/2024 00:00:00,A,6,04/01/2024 00:00:00,130,03/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,03/01/2024 00:00:00,TDS,2.35,62,01/04/2023 00:00:00,null,null,null,Y,201,04/01/2024 00:00:00,null,null,5.883,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013293,UPG2A23109013293,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,4832608.36,IGST 12%,null,null,null,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,96652.17,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,241630.418,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013339,UPG2A23109013339,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,9671416.72,IGST 12%,null,null,null,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,193428.33,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,241785.42,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013994,UPG2A23109013994,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 16/01/2024 to 31/01/2024,null,null,null,null,1,3302743.9,IGST 12%,null,null,null,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,66054.88,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,165137.195,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109014033,UPG2A23109014033,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,TC,null,1,pls approve party generated invoice,null,null,null,null,1,6609327.8,IGST 12%,null,null,null,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,132186.56,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,165233.2,null
