

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(02-MAY-2025 11:16:03)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,20, 0, 0,825108, 0,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,20, 0, 0,825108, 0,T, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,20, 0, 0,825108, 0,T, 	(02-MAY-2025 11:16:12)
2,20, 0, 0,825108, 0,T, 	(02-MAY-2025 11:16:12)
2,20, 0, 0,825108, 0,T, 	(02-MAY-2025 11:16:12)
2,20, 0, 0,825108, 0,T, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825143, 0,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825143, 0,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825137, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,61, 0, 0,825149, 2,I, 	(02-MAY-2025 11:16:12)
2,61, 0, 0,825149, 2,I, 	(02-MAY-2025 11:16:12)
2,61, 0, 0,825149, 2,I, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825142, 2,T, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,154, 0, 0,825136, 2,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825059, 13,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825057, 21,D, 	(02-MAY-2025 11:16:12)
2,1, 0, 0,825060, 4,D, 	(02-MAY-2025 11:16:12)
