

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(09-MAY-2025 12:16:51)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,45,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,45,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,45,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,45,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,4, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,5, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,6, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,2, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,3, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
2,5,,,,,,4,1, 	(09-MAY-2025 12:16:52)	 (Not Inserted)
