

<<START>>,<<FMS_CARGO_SVC_CONT_SVC_BU>>,,,, 	(09-JUL-2025 09:32:03)
 
COMPANY_CD,CD,CONT_NAME,CONTRACT_TYPE,PLANT_SEQ_NO,TIMESTAMP
2,232:SJBB, 325001, Y, 1, 	(09-JUL-2025 09:32:03)
2,126:SSGSINDIA, 325002, Y, 1, 	(09-JUL-2025 09:32:03)
2,264:SSSAPL, 325003, Y, 1, 	(09-JUL-2025 09:32:03)
2,null:HBOXCO, 325003, , 1, 	(09-JUL-2025 09:32:03)	 (Not Inserted)
2,282:HJMB, 125001, H, 1, 	(09-JUL-2025 09:32:03)
2,282:HJMB, 125001, H, 1, 	(09-JUL-2025 09:32:03)	 (Not Inserted)
2,265:HSLPL, 125002, H, 1, 	(09-JUL-2025 09:32:03)

TOTAL DATA IN EXCEL : 7 	(09-JUL-2025 09:32:03)
 

TOTAL DATA INSERTED : 5 	(09-JUL-2025 09:32:03)
 

TOTAL SKIPPED DATA 2 	(09-JUL-2025 09:32:03)
 
<<END>><<FMS_CARGO_SVC_CONT_SVC_BU>> 	(09-JUL-2025 09:32:03)
 

<<START>>,<<FMS_CARGO_SVC_CONT_BU>>,,,, 	(09-JUL-2025 09:32:03)
 
COMPANY_CD,CD,CONT_NO,CONTRACT_TYPE,PLANT_SEQ_NO,TIMESTAMP
2,232 ,325001 ,Y, 1, 	(09-JUL-2025 09:32:03)
2,126 ,325002 ,Y, 1, 	(09-JUL-2025 09:32:03)
2,264 ,325003 ,Y, 1, 	(09-JUL-2025 09:32:03)
2,null, 325003 , ,1, 	(09-JUL-2025 09:32:03)	 (Not Inserted)
2,282 ,125001 ,H, 1, 	(09-JUL-2025 09:32:03)
2,282, 125001 ,H ,1, 	(09-JUL-2025 09:32:03)	 (Not Inserted)
2,265 ,125002 ,H, 1, 	(09-JUL-2025 09:32:03)

TOTAL DATA IN EXCEL : 7 	(09-JUL-2025 09:32:03)
 

TOTAL DATA INSERTED : 5 	(09-JUL-2025 09:32:03)
 

TOTAL SKIPPED DATA 2 	(09-JUL-2025 09:32:03)
 
<<END>><<FMS_CARGO_SVC_CONT_BU>> 	(09-JUL-2025 09:32:03)
 

<<START>>,<<FMS_BUY_CARGO_NOM>>,,,, 	(09-JUL-2025 09:32:08)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,NOM_REV,CARGO_REF_NO,TIMESTAMP
2,256-SITME, M ,, 0, N ,714008 ,0 ,1, 0,14008, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,256-SITME, M, 1 ,0, N, 717001 ,0, 1, 0,17001, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719001 ,0, 1, 0,19001, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719004 ,0, 1, 0,19004, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719002 ,0, 1, 0,19002, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719003 ,0, 1, 0,19003, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719005 ,0, 1, 0,19005, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719010 ,0, 1, 0,19010, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719008 ,0, 1, 0,19008, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719006 ,0, 1, 0,19006, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719009 ,0, 1, 0,19009, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719007 ,0, 1, 0,19007, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719011 ,0, 1, 0,19011, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719014 ,0, 1, 0,19014, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720023 ,0, 1, 0,20012, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719015 ,0, 1, 0,19015, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720018 ,0, 1, 0,20003, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720017 ,0, 1, 0,20002, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720001 ,0, 1, 0,19016, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720016 ,0, 1, 0,20001, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720002 ,0, 1, 0,19017, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720019 ,0, 1, 0,20005, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720003 ,0, 1, 0,19018, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720024 ,0, 3, 0,20015, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720020 ,0, 1, 0,20007, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720004 ,0, 1, 0,19020, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720005 ,0, 1, 0,19019, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720010 ,0, 1, 0,19025, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720024 ,0, 1, 0,20013, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720024 ,0, 4, 0,20016, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720024 ,0, 2, 0,20014, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720027 ,0, 1, 0,20019, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720014 ,0, 1, 0,19031, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720028 ,0, 1, 0,20020, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721011 ,0, 1, 0,21047, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720029 ,0, 1, 0,20021, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721008 ,0, 1, 0,21003, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720030 ,0, 1, 0,20022, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721009 ,0, 1, 0,21004, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721006 ,0, 3, 0,20027, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721010 ,0, 1, 0,21008, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721006 ,0, 2, 0,20026, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721013 ,0, 1, 0,21053, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721011 ,0, 2, 0,21048, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719012 ,0, 1, 0,19012, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720006 ,0, 1, 0,19021, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 719013 ,0, 1, 0,19013, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720021 ,0, 1, 0,20010, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720007 ,0, 1, 0,19022, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720022 ,0, 1, 0,20011, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720012 ,0, 1, 0,19027, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720025 ,0, 1, 0,20017, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720009 ,0, 1, 0,19024, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720012 ,0, 2, 0,19028, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720013 ,0, 1, 0,19029, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720013 ,0, 2, 0,19030, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720026 ,0, 1, 0,20018, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 720015 ,0, 1, 0,19032, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721007 ,0, 1, 0,21002, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721006 ,0, 1, 0,20025, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721010 ,0, 2, 0,21009, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 721012 ,0, 1, 0,21050, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714005 ,0, 1, 0,14005, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714002 ,0, 1, 0,14002, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714003 ,0, 1, 0,14003, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714007 ,0, 1, 0,14007, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 711010 ,0, 1, 0,11007, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714001 ,0, 1, 0,14001, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 711004 ,0, 1, 0,10016, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 711007 ,0, 1, 0,11003, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 711009 ,0, 1, 0,11005, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714004 ,0, 1, 0,14004, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 714006 ,0, 1, 0,14006, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710098 ,0, 1, 0,9018, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710109 ,0, 1, 0,10007, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710106 ,0, 1, 0,10001, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710107 ,0, 1, 0,10003, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710108 ,0, 1, 0,10006, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710110 ,0, 1, 0,10008, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710087 ,0, 1, 0,8029, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710089 ,0, 1, 0,9001, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710097 ,0, 1, 0,9015, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710093 ,0, 1, 0,9009, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710094 ,0, 1, 0,9010, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710091 ,0, 1, 0,9006, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710095 ,0, 1, 0,9012, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710096 ,0, 1, 0,9013, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710090 ,0, 1, 0,9002, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710099 ,0, 1, 0,9019, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710100 ,0, 1, 0,9020, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710101 ,0, 1, 0,9022, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710102 ,0, 1, 0,9023, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710103 ,0, 1, 0,9024, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710104 ,0, 1, 0,9025, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710105 ,0, 1, 0,9026, 	(09-JUL-2025 09:32:39)
2,256-SITME, M, 1 ,0, N, 710088 ,0, 1, 0,8030, 	(09-JUL-2025 09:32:39)
2,0-DT,  ,, ,  ,710088 , ,, 0,10015, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,268-ThirdParty,  ,, ,  ,710088 , ,, 0,20023, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,268-ThirdParty,  ,, ,  ,710088 , ,, 0,21005, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,268-ThirdParty,  ,, ,  ,710088 , ,, 0,20024, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,268-ThirdParty,  ,, ,  ,710088 , ,, 0,21006, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,152-GUNSPL, M, 1 ,0, N, 721014 ,0, 1, 0,21001, 	(09-JUL-2025 09:32:39)
2,152-GUNSPL, M, 1 ,0, N, 721015 ,0, 1, 0,21055, 	(09-JUL-2025 09:32:39)
2,1-RIL,  ,, ,  ,721015 , ,, 0,21007, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,20-AMNS,  ,, ,  ,721015 , ,, 0,21052, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,20-AMNS,  ,, ,  ,721015 , ,, 0,21064, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,20-AMNS,  ,, ,  ,721015 , ,, 0,21065, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,110-SITMEFZ, M, 1 ,0, N, 723001 ,0, 1, 0,23007, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723004 ,0, 1, 0,23015, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723005 ,0, 1, 0,23024, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723007 ,0, 1, 0,23028, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723002 ,0, 1, 0,23010, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723003 ,0, 1, 0,23011, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723006 ,0, 1, 0,23025, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723008 ,0, 2, 0,23035, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723008 ,0, 1, 0,23034, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 723009 ,0, 1, 0,23040, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 724003 ,0, 1, 0,24010, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 724001 ,0, 2, 0,24003, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 724001 ,0, 1, 0,24002, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 724002 ,0, 1, 0,24006, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 725001 ,0, 1, 0,25001, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 724004 ,0, 1, 0,24011, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M ,, 0, N ,724002 ,0 ,1, 0,24006, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,110-SITMEFZ, M ,, 0, N ,724002 ,0 ,1, 0,24006, 	(09-JUL-2025 09:32:39)	 (Not Inserted)
2,110-SITMEFZ, M, 1 ,0, N, 724005 ,0, 1, 0,24015, 	(09-JUL-2025 09:32:39)
2,110-SITMEFZ, M, 1 ,0, N, 725002 ,0, 1, 0,25003, 	(09-JUL-2025 09:32:39)

TOTAL DATA IN EXCEL : 230 	(09-JUL-2025 09:32:39)
 

TOTAL DATA INSERTED : 215 	(09-JUL-2025 09:32:39)
 

TOTAL SKIPPED DATA 15 	(09-JUL-2025 09:32:39)
 
<<END>><<FMS_BUY_CARGO_ALLOC>> 	(09-JUL-2025 09:32:39)
 

<<START>>,<<FMS_BUY_CARGO_ALLOC_BL>>,,,, 	(09-JUL-2025 09:32:44)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,ALLOC_REV,BL_NO,CONT_REF_NO,TIMESTAMP
2,20-AMNS,  , ,, , 0, ,  ,0 ,1 ,22022, 	(09-JUL-2025 09:32:44)	 (Not Inserted)
2,20-AMNS,  , ,, , 0, ,  ,0 ,1 ,22023, 	(09-JUL-2025 09:32:44)	 (Not Inserted)
2,270-TGPL, M, 1, 0, N, 710007, 0, 1, 0, 1, 7019, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710008, 0, 1, 0, 1, 7020, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710009, 0, 1, 0, 1, 7022, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710013, 0, 1, 0, 1, 8007, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710023, 0, 1, 0, 1, 9003, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710024, 0, 1, 0, 1, 9004, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710025, 0, 1, 0, 1, 9005, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710026, 0, 1, 0, 1, 9007, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710010, 0, 1, 0, 1, 7023, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710014, 0, 1, 0, 1, 8013, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710015, 0, 1, 0, 1, 8014, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710016, 0, 1, 0, 1, 8015, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710017, 0, 1, 0, 1, 8017, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711002, 0, 1, 0, 1, 11002, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710003, 0, 1, 0, 1, 6012, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710002, 0, 1, 0, 1, 6003, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710001, 0, 1, 0, 1, 5002, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710032, 0, 1, 0, 1, 10002, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710033, 0, 1, 0, 1, 10004, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710034, 0, 1, 0, 1, 10005, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710006, 0, 1, 0, 1, 7012, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710012, 0, 1, 0, 1, 8001, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710011, 0, 1, 0, 1, 7024, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 713001, 0, 1, 0, 1, 11011, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 712001, 0, 1, 0, 1, 11008, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 713001, 0, 4, 0, 1, 11014, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711001, 0, 3, 0, 1, 10011, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710031, 0, 1, 0, 1, 9021, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 713001, 0, 3, 0, 1, 11013, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710027, 0, 1, 0, 1, 9011, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710028, 0, 1, 0, 1, 9014, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710029, 0, 1, 0, 1, 9016, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710030, 0, 1, 0, 1, 9017, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710018, 0, 1, 0, 1, 8019, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710019, 0, 1, 0, 1, 8021, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710020, 0, 1, 0, 1, 8025, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710021, 0, 1, 0, 1, 8026, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710022, 0, 1, 0, 1, 8028, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710005, 0, 1, 0, 1, 7007, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 710004, 0, 1, 0, 1, 7004, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711001, 0, 2, 0, 1, 10010, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 712001, 0, 3, 0, 1, 11010, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711001, 0, 4, 0, 1, 10012, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 712001, 0, 2, 0, 1, 11009, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 713001, 0, 6, 0, 1, 11016, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 713001, 0, 2, 0, 1, 11012, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711003, 0, 1, 0, 1, 11006, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711001, 0, 1, 0, 1, 10009, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 711001, 0, 5, 0, 1, 10013, 	(09-JUL-2025 09:32:44)
2,270-TGPL, M, 1, 0, N, 713001, 0, 5, 0, 1, 11015, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 721005, 0, 1, 0, 1, 21063, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710077, 0, 1, 0, 1, 8010, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710079, 0, 1, 0, 1, 8012, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710061, 0, 1, 0, 1, 7016, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710076, 0, 1, 0, 1, 8009, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710038, 0, 1, 0, 1, 6002, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710062, 0, 1, 0, 1, 7017, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710063, 0, 1, 0, 1, 7018, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710064, 0, 1, 0, 1, 7021, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710073, 0, 1, 0, 1, 8005, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710075, 0, 1, 0, 1, 8008, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710078, 0, 1, 0, 1, 8011, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710035, 0, 1, 0, 1, 5001, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710080, 0, 1, 0, 1, 8016, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710081, 0, 1, 0, 1, 8018, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710049, 0, 1, 0, 1, 7001, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710053, 0, 1, 0, 1, 7006, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710044, 0, 1, 0, 1, 6009, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710045, 0, 1, 0, 1, 6010, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710046, 0, 1, 0, 1, 6011, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710039, 0, 1, 0, 1, 6004, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710040, 0, 1, 0, 1, 6005, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710041, 0, 1, 0, 1, 6006, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710036, 0, 1, 0, 1, 5003, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710037, 0, 1, 0, 1, 6001, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710070, 0, 1, 0, 1, 8002, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710071, 0, 1, 0, 1, 8003, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710072, 0, 1, 0, 1, 8004, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710058, 0, 1, 0, 1, 7013, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710056, 0, 1, 0, 1, 7010, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710057, 0, 1, 0, 1, 7011, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710059, 0, 1, 0, 1, 7014, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710060, 0, 1, 0, 1, 7015, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710065, 0, 1, 0, 1, 7025, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710066, 0, 1, 0, 1, 7026, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710067, 0, 1, 0, 1, 7027, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710068, 0, 1, 0, 1, 7028, 	(09-JUL-2025 09:32:44)
2,116-SELNG, M, 1, 0, N, 710069, 0, 1, 0, 1, 7029, 	(09-JUL-2025 09:32:44)
