

<<START>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(18-MAR-2025 14:33:31)
2,42 , RCF , C , 6 , 30/12/2021 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,201 , BWRL , C , 1 , 25/01/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,201 , BWRL , C , 2 , 25/01/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,201 , BWRL , C , 3 , 25/01/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,201 , BWRL , C , 1 , 25/01/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,201 , BWRL , C , 2 , 25/01/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,201 , BWRL , C , 3 , 25/01/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,276 , VIRGO , C , 1 , 14/02/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,276 , VIRGO , C , 2 , 06/01/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,276 , VIRGO , C , 2 , 06/01/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,276 , VIRGO , C , 3 , 14/02/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,276 , VIRGO , C , 1 , 14/02/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,276 , VIRGO , C , 2 , 06/01/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,276 , VIRGO , C , 2 , 06/01/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,276 , VIRGO , C , 3 , 14/02/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,196 , BLPL , C , 1 , 26/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,196 , BLPL , C , 1 , 26/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,223 , GIPSKARTON , C , 1 , 24/03/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,223 , GIPSKARTON , C , 1 , 24/03/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,270 , TGPL , T , 1 , 28/04/2005 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,270 , TGPL , T , 2 , 28/04/2005 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,270 , TGPL , T , 3 , 27/04/2009 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,270 , TGPL , T , 4 , 28/04/2005 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 1 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 2 , 21/04/2006 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 3 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 4 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 5 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 6 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 7 , 21/04/2006 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 8 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 9 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 10 , 23/04/2024 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,45 , GSPL , R , 10 , 23/04/2024 00:00:00 , C, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,45 , GSPL , R , 11 , 01/09/2023 00:00:00 , C, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 1 , 01/12/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 2 , 15/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 2 , 15/07/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 3 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 3 , 01/08/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 3 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,46 , TGLPL , C , 4 , 01/07/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 4 , 01/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 5 , 01/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 6 , 01/07/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 6 , 01/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 1 , 01/12/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 2 , 15/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 2 , 15/07/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 3 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 3 , 01/08/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 3 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,46 , TGLPL , C , 4 , 01/07/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 4 , 01/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 5 , 01/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 6 , 01/07/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,46 , TGLPL , C , 6 , 01/07/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 1 , 29/04/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 1 , 29/04/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 2 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 2 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,47 , TGBPL , C , 2 , 01/08/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 3 , 29/04/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 3 , 29/04/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 4 , 29/04/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 4 , 29/04/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 1 , 29/04/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 1 , 29/04/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 2 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 2 , 01/08/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,47 , TGBPL , C , 2 , 01/08/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 3 , 29/04/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 3 , 29/04/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 4 , 29/04/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,47 , TGBPL , C , 4 , 29/04/2022 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 1 , 29/04/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 2 , 01/08/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 2 , 01/08/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,48 , BGEPL , C , 3 , 29/04/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 4 , 29/04/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 1 , 29/04/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 2 , 01/08/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 2 , 01/08/2024 00:00:00 , B, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,48 , BGEPL , C , 3 , 29/04/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,48 , BGEPL , C , 4 , 29/04/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,231 , IMCL , C , 1 , 15/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,231 , IMCL , C , 1 , 15/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 1 , 14/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 2 , 14/05/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 3 , 14/05/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 4 , 14/05/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 1 , 14/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 2 , 14/05/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 3 , 14/05/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,49 , VVF India , C , 4 , 14/05/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 1 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 2 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 3 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 4 , 26/06/2023 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 5 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 6 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 7 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 8 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 9 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 10 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 11 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 1 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 2 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 3 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 4 , 26/06/2023 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 5 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 6 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 7 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 8 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 9 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 10 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,50 , GNFC , C , 11 , 24/05/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,140 , MEGHHQX , C , 1 , 22/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,140 , MEGHHQX , C , 2 , 22/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,140 , MEGHHQX , C , 1 , 22/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,140 , MEGHHQX , C , 2 , 22/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P3, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P4, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P7, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P6, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P5, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 2 , 21/04/2023 00:00:00 , P4, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 3 , 28/03/2023 00:00:00 , P4, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P3, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P4, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P7, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P6, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 1 , 01/06/2023 00:00:00 , P5, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 2 , 21/04/2023 00:00:00 , P4, 	(18-MAR-2025 14:33:36)
2,52 , GLIL , C , 3 , 28/03/2023 00:00:00 , P4, 	(18-MAR-2025 14:33:36)
2,255 , SGI-AP , C , 1 , 27/06/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,255 , SGI-AP , C , 2 , 09/01/2023 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,255 , SGI-AP , C , 1 , 27/06/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,255 , SGI-AP , C , 2 , 09/01/2023 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 1 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 2 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 3 , 01/06/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 3 , 01/06/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 4 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 5 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 6 , 15/07/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 7 , 26/02/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 1 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 2 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 3 , 01/06/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 3 , 01/06/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 4 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 5 , 15/03/2024 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 6 , 15/07/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,117 , PEPL , C , 7 , 26/02/2024 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 1 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 2 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 3 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 4 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 1 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 2 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 3 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,54 , GFCL , C , 4 , 14/07/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 1 , 01/12/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 2 , 16/08/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 3 , 01/01/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 4 , 11/12/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 1 , 01/12/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 2 , 16/08/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 3 , 01/01/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,55 , CPL , C , 4 , 11/12/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 1 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , R, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,56 , IRM , C , 2 , 14/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,57 , PPL , C , 1 , 30/08/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,57 , PPL , C , 2 , 30/08/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,57 , PPL , C , 3 , 30/08/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,57 , PPL , C , 1 , 30/08/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,57 , PPL , C , 2 , 30/08/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,57 , PPL , C , 3 , 30/08/2022 00:00:00 , B, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 1 , 06/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 2 , 06/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 3 , 06/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 4 , 01/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 4 , 01/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,58 , YARALTD , C , 1 , 06/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 2 , 06/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 3 , 06/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 4 , 01/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,58 , YARALTD , C , 4 , 01/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)	 (Not Inserted)
2,59 , INPEROX , C , 1 , 15/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,59 , INPEROX , C , 2 , 23/11/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,59 , INPEROX , C , 1 , 15/09/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,59 , INPEROX , C , 2 , 23/11/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 1 , 01/12/2023 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 2 , 01/12/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 3 , 01/12/2023 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 4 , 01/12/2023 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 5 , 01/12/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 1 , 01/12/2023 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 2 , 01/12/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 3 , 01/12/2023 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 4 , 01/12/2023 00:00:00 , R, 	(18-MAR-2025 14:33:36)
2,124 , MGRPL , C , 5 , 01/12/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,208 , CNTENKA , C , 1 , 04/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,208 , CNTENKA , C , 2 , 17/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,208 , CNTENKA , C , 3 , 19/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,208 , CNTENKA , C , 1 , 04/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,208 , CNTENKA , C , 2 , 17/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,208 , CNTENKA , C , 3 , 19/10/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 3 , 02/03/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 5 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 3 , 02/03/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 5 , 28/02/2023 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(18-MAR-2025 14:33:36)
2,227 , HCGPUTE , C , 1 , 28/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,227 , HCGPUTE , C , 2 , 21/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,227 , HCGPUTE , C , 1 , 28/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
2,227 , HCGPUTE , C , 2 , 21/11/2022 00:00:00 , P1, 	(18-MAR-2025 14:33:36)
